# Columns: s_perp_min(1) s_perp_max(2) pi_min(3) pi_max(4) xi(5)
86 91 15 16 0.02151422188
91 96 15 16 0.009478979346
96 101 15 16 0.01207648019
1 6 16 17 0.5971505958
6 11 16 17 0.3980023074
11 16 16 17 0.412648934
16 21 16 17 0.2111541271
21 26 16 17 0.1513693329
26 31 16 17 0.1480190359
31 36 16 17 0.09185508331
36 41 16 17 0.06919909298
41 46 16 17 0.06136834008
46 51 16 17 0.06617244673
51 56 16 17 0.02550063635
56 61 16 17 0.008454859879
61 66 16 17 0.02852944123
66 71 16 17 0.0273991564
71 76 16 17 0.009762195011
76 81 16 17 0.007870655728
81 86 16 17 0.003097451554
86 91 16 17 0.007313022549
91 96 16 17 0.01141511664
96 101 16 17 0.01302270319
1 6 17 18 0.4438265967
6 11 17 18 0.3163126495
11 16 17 18 0.3167906135
16 21 17 18 0.2156883254
21 26 17 18 0.1373965152
26 31 17 18 0.1207247802
31 36 17 18 0.09586784015
36 41 17 18 0.0688638975
41 46 17 18 0.03501439814
46 51 17 18 0.02722824177
51 56 17 18 0.01510157077
56 61 17 18 0.0436464858
61 66 17 18 0.03356499817
66 71 17 18 0.01713688717
71 76 17 18 0.01762909104
76 81 17 18 -0.00521703162
81 86 17 18 0.01253795459
86 91 17 18 0.01087749928
91 96 17 18 -0.0126083215
96 101 17 18 0.006672091143
1 6 18 19 0.3407912306
6 11 18 19 0.3902002492
11 16 18 19 0.2578151758
16 21 18 19 0.2202031468
21 26 18 19 0.1544964373
26 31 18 19 0.1077442863
31 36 18 19 0.1096289209
36 41 18 19 0.05574471885
41 46 18 19 0.04780405352
46 51 18 19 0.03223208059
51 56 18 19 0.01406970472
56 61 18 19 0.01453970831
61 66 18 19 0.01588974169
66 71 18 19 0.006503062032
71 76 18 19 0.01298601291
76 81 18 19 0.004587317555
81 86 18 19 0.01612697712
86 91 18 19 0.002897932055
91 96 18 19 0.003574719096
96 101 18 19 -0.001247067493
1 6 19 20 0.3367968178
6 11 19 20 0.3476474022
11 16 19 20 0.2647722063
16 21 19 20 0.1677692124
21 26 19 20 0.1486693452
26 31 19 20 0.0927764686
31 36 19 20 0.08546677444
36 41 19 20 0.05796073341
41 46 19 20 0.01620074916
46 51 19 20 0.03102731585
51 56 19 20 0.01444492874
56 61 19 20 0.04010465056
61 66 19 20 0.009849331452
66 71 19 20 0.01849228122
71 76 19 20 0.008177110565
76 81 19 20 0.01077040502
81 86 19 20 0.01308747
86 91 19 20 -0.001423995979
91 96 19 20 0.008451484705
96 101 19 20 0.003636898908
1 6 20 21 0.3671133867
6 11 20 21 0.2700063799
11 16 20 21 0.216843046
16 21 20 21 0.1513569647
21 26 20 21 0.1226609891
26 31 20 21 0.08836159129
31 36 20 21 0.0507216506
36 41 20 21 0.06413391684
41 46 20 21 0.04056866858
46 51 20 21 0.03114557497
51 56 20 21 0.008086221755
56 61 20 21 0.03268395423
61 66 20 21 0.03608277664
66 71 20 21 0.008910325596
71 76 20 21 0.01632200602
76 81 20 21 0.02777161228
81 86 20 21 0.0009680793374
86 91 20 21 0.01568954286
91 96 20 21 0.004759405081
96 101 20 21 0.009972953681
1 6 21 22 0.3466292185
6 11 21 22 0.2399368259
11 16 21 22 0.1995566841
16 21 21 22 0.1803448308
21 26 21 22 0.1448100407
26 31 21 22 0.1181588686
31 36 21 22 0.02881734863
36 41 21 22 0.07884527401
41 46 21 22 0.05302045291
46 51 21 22 0.01578667235
51 56 21 22 -0.001575796655
56 61 21 22 0.03247561098
61 66 21 22 0.01141306382
66 71 21 22 -0.009620370666
71 76 21 22 0.0179265992
76 81 21 22 -0.005358594184
81 86 21 22 -0.002925752519
86 91 21 22 -4.276124615e-05
91 96 21 22 0.008819542487
96 101 21 22 0.006806745954
1 6 22 23 0.3601487695
6 11 22 23 0.2323034608
11 16 22 23 0.2237204158
16 21 22 23 0.135157863
21 26 22 23 0.1326219607
26 31 22 23 0.1256427774
31 36 22 23 0.032947813
36 41 22 23 0.088519388
41 46 22 23 0.04893303727
46 51 22 23 0.0330598944
51 56 22 23 0.0118116602
56 61 22 23 0.0209064329
61 66 22 23 0.02063739122
66 71 22 23 0.01448889725
71 76 22 23 -0.0009432214736
76 81 22 23 0.0168621618
81 86 22 23 0.01234905867
86 91 22 23 1.394633818e-05
91 96 22 23 0.006948582096
96 101 22 23 0.01453665999
1 6 23 24 0.2138918085
6 11 23 24 0.1989022171
